id_doctor,nombre,especialidad,latitud,longitud,hospital
D551,Dr. Salvador Rodolfo Zamzon Evadan Garnica Ramírez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D552,Dr. Donaciano Francisco  Paz Arriaga,Ortopedia y Traumatología,19.415371788050187,-99.15555235731414,Hospital Angeles Roma
D553,Dr. Donaciano Francisco  Paz Arriaga,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D554,Dr. Miguel Alejandro Bellacentin González,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D555,Dr. Francisco Cruz López,"Ortopedia y Traumatología, Urología",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D556,Dr. Francisco Cruz López,"Ortopedia y Traumatología, Urología",19.516254410392712,-96.88191533092171,Hospital Angeles Xalapa
D557,Dr. Javier Jeasson  Pérez Ríos,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D558,Dr. José Francisco  Peralta  Aguilar,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D559,Dra. Diana Karina Mayorga Ramírez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D560,Dr. Hector Kevin Jardindes Flores,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D561,Dr. Nestor Ulises  Sandoval  Martínez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D562,Dr. Mauricio Juárez Rivera,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D563,Dr. Amir Ahmeed  Rahal  Jimenez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D564,Dra. Penélope Jazmín Haquet Guerrero,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D565,Dr. Mauricio Solís Olguín,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D566,Dr. Luis David Alcaráz Vega,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D567,Dr. Sebastian Mejía Ramos,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D568,Dr. Henar Galicia Palacios,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D569,Dra. Elmy Flores González,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D570,Dr. Jonatan De Jesús Hernández León,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D571,Dr. Marthel Felipe  Zamora Gutiérrez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D572,Dra. María patricia  Rojo Castillo,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D573,Dr. Miguel Angel Enrique  Martinez  Guzman,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D574,Dr. César González Vargas,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D575,Dr. Víctor Miguel Tavira Nava,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D576,Dr. Sergio Roberto Torrecillas Serna,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D577,Dr. JHON JAIRO GALVIS BERMUDEZ,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D578,Dr. Amaury Orlando Cañate Pasquel,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D579,Dr. Juan Carlos Ramírez Hernández,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D580,Dr. Luis Rubén Samaniego Verduzco,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D581,Dr. Hugo Alberto  Damián Muñoz,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D582,Dr. Alberto Nayib Evia Ramírez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D583,Dr. Oliver Rodrigo González Gijon,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D584,Dr. César Rubén  Chávez  García,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D585,Dr. Elías Raúl Rodas Lecona,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D586,Dra. Daniela Velázquez Arestegui,"Ort y Traumatología Pediátrica, Ortopedia y Traumatología",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D587,Dr. Francisco Javier Villareal Barrera,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D588,Dr. Gabriel Pastrana Méndez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D589,Dr. Eric Joseph Hazan Lasri,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D590,Dr. Eduardo Escutia Treviño,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D591,Dr. José Roberto Jiménez Sánchez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D592,Dr. Jose Manuel Reyes  Hernández,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D593,Dr. Raul Alejandro  García Lozano,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D594,Dr. Alarii Pineda Zaldivar,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D595,Dr. Raúl Salvador Larios García,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D596,Dr. Mario Alberto Uribe Landa,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D597,Dr. Jesús Gutiérrez Ramos,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D598,Dr. Rubén  Arriaga Sánchez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D599,Dr. Gonzalo Gabriel Lora Ramírez,"Ort y Traumatología Pediátrica, Ortopedia y Traumatología",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D600,Dra. Paola Hernández  Espino,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D601,Dr. Miguel Ángel Ocegueda Sosa,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D602,Dr. Víctor Manuel Ilizaliturri Sánchez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D603,Dr. Juan Carlos Gómez Espíndola,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D604,Dr. Francisco Javier Gómez García,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D605,Dr. Francisco Javier Gómez García,Ortopedia y Traumatología,19.407132355681377,-99.1666021943711,Hospital Angeles Metropolitano
D606,Dr. Luis Anselmo Rossier Guillot,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D607,Dr. Juvenal Ordaz Vega,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D608,Dr. Luis Camarillo Solache,"Ort y Traumatología Pediátrica, Ortopedia y Traumatología",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D609,Dr. Martín Enrique Rosales Muñoz,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D610,Dr. Juan Pablo  Sandoval García,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D611,Dr. David Camacho Anides,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D612,Dr. Ruperto Alfonso  Muñoz  Galguera,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D613,Dr. Ruperto Alfonso  Muñoz  Galguera,Ortopedia y Traumatología,19.31271740346205,-99.21995782806168,Hospital Angeles del Pedregal
D614,Dr. Alejandro Robles Mendoza,"Ort y Traumatología Pediátrica, Ortopedia y Traumatología",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D615,Dr. Horacio Alberto García Gómez,Ortopedia y Traumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D616,Dra. Lourdes Walls Laguarda,Ort y Traumatología Pediátrica,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D617,Dr. Ángel Adrián Cesar Juárez,Ort y Traumatología Pediátrica,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D618,Dr. Alfredo Riva Palacio Irigoyen,Ort y Traumatología Pediátrica,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D619,Dr. Luis Eduardo  Loyo Soriano,Ort y Traumatología Pediátrica,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D620,Dr. Alfredo Vega Alarcón,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D621,Dr. Miguel Alfredo  García De la Cruz,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D622,Dr. Miguel Alfredo  García De la Cruz,Otorrinolaringología,19.31271740346205,-99.21995782806168,Hospital Angeles del Pedregal
D623,Dra. Nínive Jiménez Carreón,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D624,Dr. Sergio Iván González Olvera,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D625,Dra. Laura Serrano Salinas,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D626,Dr. Guillermo Alba Amador,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D627,Dra. Alma Delia Anaya González,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D628,Dra. Taniana Gabriela Bautista Agonizante,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D629,Dr. Francisco Javier  Mancilla Mejía,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D630,Dra. Irma Araceli Carrillo Soto,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D631,Dra. Graciela Sandoval Villicaña,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D632,Dr. Juan Carlos Pérez  Barrón,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D633,Dr. Gerardo Rafael Alemán  Rivera,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D634,Dra. Ivonne Esperanza Zayas Lara,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D635,Dra. Ana Laura Mora Aguilar,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D636,Dr. Rodolfo Antonio Leal Aragón,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D637,Dr. Miguel Angel Aguilar  Flores,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D638,Dra. Erika Paola Valle Alcantar,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D639,Dr. Fernando Rubio Aguirre,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D640,Dra. Claudia Adriana  Alonso Ortiz,Otorrinolaringología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D641,Dra. Lucila Patricia Hernández Correa,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D642,Dra. Lucila Patricia Hernández Correa,Pediatría,19.31271740346205,-99.21995782806168,Hospital Angeles del Pedregal
D643,Dr. Julio César Ramírez Reyes,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D644,Dra. Yasenia Layva Donagustin,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D645,Dr. Humberto Vázquez Orihuela,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D646,Dra. Ana Gabriela Herrera Aguirre,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D647,Dra. Claudia Guadalupe  Gutiérrez González,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D648,Dr. Dulce Michelle Cruz Valle,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D649,Dra. INGRID SARAHI Ruiz Luna,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D650,Dra. Claudia Elvia Pérez Quesnel,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D651,Dra. Carla Lorena  Echevarria  Cespedes,Pediatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D652,Dra. Lucia Araceli Sánchez Reyes,Psiquiatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D653,Dr. Jorge Álvarez  Cervera,"Psicoterapia Analítica, Psiquiatría",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D654,Dr. José Luis Reyes Farfán,Psiquiatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D655,Dra. Itzel Toledano González,Psiquiatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D656,Dra. Josana Rodríguez Orozco,Psiquiatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D657,Dra. Dora Elisa Sánchez Hernández,Psiquiatría,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D658,Dr. José Juan Galaviz Oropeza,Radiología e Imagen,20.681298036167387,-103.39838143019034,Hospital Angeles Del Carmen
D659,Dr. José Juan Galaviz Oropeza,Radiología e Imagen,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D660,Dra. Kictzia Yigal Larios Cruz,Radiología e Imagen,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D661,Dra. Berta Riveros Gilardi,Radiología e Imagen,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D662,Dr. Jesus Alejandro Gabutti Thomas,Radiología e Imagen,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D663,Dr. ADOLFO ENRIQUE LIZARDO  RODRIGUEZ,Radiología e Imagen,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D664,Dra. Ana Carmen Ruiz Y Guzman,Radioterapia,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D665,Dra. Stephanie Verónica Muller Grohmann,Radioterapia,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D666,Dr. Jesus Emmanuel Sandoval Mendez,Radioterapia,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D667,Dra. Estefania Basilio   Tomé,Radioterapia,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D668,Dra. María Fátima  Chilaca Rosas,"Radio-Oncología, Radioterapia",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D669,Dra. María Fátima  Chilaca Rosas,"Radio-Oncología, Radioterapia",19.31271740346205,-99.21995782806168,Hospital Angeles del Pedregal
D670,Dr. Bernardino Gabriel Santiago  Concha,Radioterapia,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D671,Dr. Jesús Manuel Flores   Castro,Radioterapia,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D672,Dr. Samuel  Rosales Pérez,Radioterapia,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D673,Dra. Sara Olivia  Ramos  Romero,"Radio-Oncología, Radioterapia",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D674,Dra. Sara Olivia  Ramos  Romero,"Radio-Oncología, Radioterapia",19.31271740346205,-99.21995782806168,Hospital Angeles del Pedregal
D675,Dra. Sara Olivia  Ramos  Romero,"Radio-Oncología, Radioterapia",19.39500767995293,-99.27995877648016,Hospital Angeles Lomas
D676,Dra. María del Carmen Zamora Medina,Reumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D677,Dra. Laura Elena Godínez Baca,Reumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D678,Dra. Angélica  Vargas  Guerrero,Reumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D679,Dra. Karla  Chiapas Gasca,Reumatología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D680,Dr. Javier Areán Jiménez  Rodríguez,Urología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D681,Dr. Javier Areán Jiménez  Rodríguez,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D682,Dr. Carlos Antonio  Godínez  Nava,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D683,Dr. Carlos Antonio  Godínez  Nava,Urología,19.31271740346205,-99.21995782806168,Hospital Angeles del Pedregal
D684,Dr. LENIN ROJAS BUENDIA,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D685,Dr. José Gómez Sánchez,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D686,Dr. Andrey Ramírez Ramírez,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D687,Dr. SanJuan Padron Lucio,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D688,Dr. Javier Ugalde Zink,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D689,Dr. Daniel Calvo Mena,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D690,Dr. Sergio Durán Ortiz,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D691,Dr. Edgar Mayorga Gómez,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D692,Dr. Rodrigo  Pérez  Becerra,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D693,Dr. Carlos Alberto  González Espinosa,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D694,Dr. Andrés Martínez Cornelio,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D695,Dr. Eric Iván Trujillo Vázquez,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D696,Dr. Fernando  González Meza  García,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D697,Dr. Fernando  López Reyes,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D698,Dr. Víctor Manuel  García  González,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D699,Dr. Gerardo Fernández  Noyola,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D700,Dr. Mauricio Cantellano Orozco,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D701,Dr. Jorge Gustavo Morales Montor,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D702,Dr. Carlos Martínez Arroyo,Urología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D703,Lic. Mario Alberto Teliz Meneses,Cirugía Maxilofacial N. M.,19.02147684367116,-98.23515742530506,Hospital Angeles Puebla
D704,Lic. Mario Alberto Teliz Meneses,Cirugía Maxilofacial N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D705,Dr. Óscar Abraham  Orozco  Mendoza,Cirugía Maxilofacial N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D706,Dr. José Alberto  Rodríguez  Flores,Cirugía Maxilofacial N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D707,Dr. Jonathan  Escobedo Márquez,Cirugía Maxilofacial N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D708,Dra. Olivia  Macías  Sánchez,Endodoncia N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D709,Dr. Rafael Jonatan  Rivera  Sevilla,Endodoncia N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D710,Dr. José Ignacio  Merino  González,"Implantes N M, Odontología N. M., Rehabilitación Bucal N. M.",19.364908024864977,-99.16692688388264,Hospital Angeles Universidad
D711,Dr. José Ignacio  Merino  González,"Implantes N M, Odontología N. M., Rehabilitación Bucal N. M.",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D712,Dr. José Ignacio  Merino  González,"Implantes N M, Odontología N. M., Rehabilitación Bucal N. M.",19.31271740346205,-99.21995782806168,Hospital Angeles del Pedregal
D713,Dr. José Ignacio  Merino  González,"Implantes N M, Odontología N. M., Rehabilitación Bucal N. M.",19.39500767995293,-99.27995877648016,Hospital Angeles Lomas
D714,Dra. Eneida Margarita  Puente Breffe,"Implantes N M, Rehabilitación Bucal N. M.",19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D715,Dr. Ana Ximena Campos Collado,Nutriología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D716,Dr. Daniela Salinas Rubio,Nutriología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D717,Dra. Maribel Mejía Soto,Nutriología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D718,Lic. Adonina Guerrero Castillo,Nutriología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D719,Lic. Alejandra  Rodríguez  Echavarri,Nutriología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D720,Dr. Sebastian Tellez Bravo,Odontología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D721,Dra. Martha María  Arguelles  Sangri,Odontología Pediátrica N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D722,Dra. Cristina Gabriela  Ortiz  Jordan,Odontología Pediátrica N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D723,Dr. Ricardo Mendoza Rivera,Ortodoncia N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D724,Dra. Mayra Valery López Juárez,Ortodoncia N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D725,Dra. Evelyn González   Hernández,Ortodoncia N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D726,Dr. Tania Mayra Solis Herrera,Psicología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D727,Dr. Jeanethe Peniche Calderón,Psicología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D728,Dra. Violeta Rivera  Santa Rita,Psicología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D729,Dra. Elesbet Coutiño Martínez,Psicología N. M.,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D730,Dra. Elesbet Coutiño Martínez,Psicología N. M.,19.31271740346205,-99.21995782806168,Hospital Angeles del Pedregal
D731,Dr. Francísco Romeo Regalado Solís,Angiología y Cirugía Vascular y Endovascular,19.415371788050187,-99.15555235731414,Hospital Angeles Roma
D732,Dr. Francísco Romeo Regalado Solís,Angiología y Cirugía Vascular y Endovascular,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D733,Dra. Davinia Elizabeth Sámano Saucedo,Angiología y Cirugía Vascular y Endovascular,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D734,Dr. Pedro Pablo Vejerano Acuña,Angiología y Cirugía Vascular y Endovascular,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D735,Dr. Wenceslao Fabián Mijangos,Angiología y Cirugía Vascular y Endovascular,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D736,Dra. Martha Gabriela Tavera Rodríguez,Hematología Pediatrica,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D737,Dr. Raymundo Hernández Montes de Oca,Radio-Oncología,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D738,Dr. Cristobal Barragan Ochoa,Urología Ginecológica,19.30015150075668,-99.13521934890532,Hospital Angeles Acoxpa
D739,Dra. Yolanda Ramírez Pérez,"Algología, Anestesiología",20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D740,Dra. Margarita  Santiago  Monroy,"Algología, Anestesiología",20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D741,Dr. Jorge  García Andreu,"Algología, Anestesiología",20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D742,Dr. Alejandro García  Villafuerte,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D743,Dr. Joel Valentin Chávez  Vega,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D744,Dr. Manuel Alfredo Díaz Martínez,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D745,Dra. María Cristina Rocha  Ruíz,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D746,Dr. Raúl Ruiz Pérez,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D747,Dr. Noé Ramírez  Reséndiz,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D748,Dra. Karla Araceli Aguilar Vidales,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D749,Dr. Hector Hernández Díaz,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D750,Dr. Edmar  Morales Peréz,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D751,Dr. Carlos Alberto Ticante Parada,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D752,Dra. Berenice Ruelas Leon,Anestesiología,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D753,Dra. Yara Yolatl Martínez Escamilla,Angiología y Cirugía Vascular,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D754,Dr. Christopher  Ruben Castillo,Angiología y Cirugía Vascular,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D755,Dr. Ramón Ignacio  Lemus Ramírez,Angiología y Cirugía Vascular,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D756,Dr. Rodrigo Marcelo Maitret Velázquez,Angiología y Cirugía Vascular,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D757,Dr. Héctor Emmanuel Alarcón de la Peña,Angiología y Cirugía Vascular,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D758,Dr. Héctor Emmanuel Alarcón de la Peña,Angiología y Cirugía Vascular,20.581177046004665,-100.41582205081892,Hospital Angeles Centro Sur
D759,Dr. Iker León Jimeno,Angiología y Cirugía Vascular,20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
D760,Dr. Jorge  Negrete  Corona,"Artroscopía, Ortopedia y Traumatología",20.56344456189436,-100.3580050196104,Hospital Angeles Centro Sur
